Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,URL Encoded Address,Crawl Timestamp
https://www.visualdomain.com.au/hubfs/4-May-13-2021-11-58-56-91-PM.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,1091609,0,0,2,,0,0,0,0,0,0,0,,,,,,0.098,"Thu, 13 May 2021 23:58:58 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/4-May-13-2021-11-58-56-91-PM.png,2021-08-17 10:44:09
https://www.visualdomain.com.au/hubfs/Webinar%20Invitation%20(2)-Jul-20-2021-06-12-48-38-AM.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,56756,0,0,2,,0,0,0,0,0,0,0,,,,,,0.084,"Tue, 20 Jul 2021 06:12:49 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/Webinar%20Invitation%20(2)-Jul-20-2021-06-12-48-38-AM.jpg,2021-08-17 10:44:09
https://www.visualdomain.com.au/videoproduction/category/web-series/advertising,text/html; charset=UTF-8,200,OK,Indexable,,Advertising Video Production Australia | Melbourne | Sydney | Brisbane,70,621,Visual Domain is the most trusted Australian video producer for advertising agencies and clients. Low cost and fast turnaround. Melbourne and Sydney locations.,159,1013,,0,We specialise in advertising video production.,46,,0,,0,Advertising,11,,,,https://www.visualdomain.com.au/videoproduction/category/web-series/advertising,,,,,,101331,717,3.844,2,,4,3,1.3,149,44,26,20,,,,,d39cb27e29ca06f57c8523453ceb6476,1.898,"Fri, 13 Aug 2021 22:52:22 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/videoproduction/category/web-series/advertising,2021-08-17 10:44:08
https://www.visualdomain.com.au/hubfs/Webinar%20Invitation%20(3)-2.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,36449,0,0,2,,0,0,0,0,0,0,0,,,,,,0.103,"Tue, 20 Jul 2021 02:05:47 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/Webinar%20Invitation%20(3)-2.jpg,2021-08-17 10:44:10
https://www.visualdomain.com.au/hubfs/5-Jun-01-2021-08-04-43-84-AM.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,953506,0,0,2,,0,0,0,0,0,0,0,,,,,,0.116,"Tue, 01 Jun 2021 08:04:45 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/5-Jun-01-2021-08-04-43-84-AM.png,2021-08-17 10:44:10
https://www.visualdomain.com.au/hubfs/mon%201.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,422861,0,0,2,,0,0,0,0,0,0,0,,,,,,0.13,"Tue, 01 Jun 2021 04:22:16 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/mon%201.png,2021-08-17 10:44:10
https://www.visualdomain.com.au/videoproduction/category/trending/education,text/html; charset=UTF-8,200,OK,Indexable,,Education Video Production Australia | Melbourne | Sydney | Brisbane,68,611,Low cost and fast turnaround for your education videos. Visual Domain is Australia's largest in-house video production company. Based in Melbourne with offices in Sydney.,170,1082,,0,We know how to do education video production.,45,,0,,0,Education,9,,,,https://www.visualdomain.com.au/videoproduction/category/trending/education,,,,,,85237,553,3.365,2,,6,3,1.3,141,44,17,11,,,,,901667b050835181c5d3ab1420e57db8,1.905,"Fri, 13 Aug 2021 22:52:21 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/videoproduction/category/trending/education,2021-08-17 10:44:08
https://www.visualdomain.com.au/hubfs/builds-credibility-01-1.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,5160,0,0,2,,0,0,0,0,0,0,0,,,,,,0.117,"Wed, 19 May 2021 02:22:08 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/builds-credibility-01-1.png,2021-08-17 10:44:10
https://www.visualdomain.com.au/hubfs/6-2.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,76968,0,0,2,,0,0,0,0,0,0,0,,,,,,0.082,"Tue, 10 Aug 2021 06:52:11 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/6-2.jpg,2021-08-17 10:44:10
https://www.visualdomain.com.au/hs-fs/hub/2300175/hub_generated/template_assets/9875343935/1589954870032/1905_Redesign/Carousel_Slider/slick.min.css,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,2,,0,0,0,0,0,0,0,,,,,,0.415,"Wed, 20 May 2020 06:07:51 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hs-fs/hub/2300175/hub_generated/template_assets/9875343935/1589954870032/1905_Redesign/Carousel_Slider/slick.min.css,2021-08-17 10:44:10
https://www.visualdomain.com.au/videoproduction/category/animation/health-care,text/html; charset=UTF-8,200,OK,Indexable,,Health and Wellness Video Production Australia | Melbourne | Sydney | Brisbane,78,703,"Health and wellness videos at low cost with fast turnaround times. Create your healthcare video with Visual Domain, Australia's largest in-house video production team.",167,1047,,0,We've proven ourselves in health care video production.,55,,0,,0,Health care,11,,,,https://www.visualdomain.com.au/videoproduction/category/animation/health-care,,,,,,96098,691,3.795,2,,18,8,3.46,146,44,23,16,,,,,fe5b17efd149f703528d517e6cd7b540,1.91,"Fri, 13 Aug 2021 22:52:24 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/videoproduction/category/animation/health-care,2021-08-17 10:44:09
https://www.visualdomain.com.au/hubfs/Havas%20Michelin%20TVC.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,264475,0,0,2,,0,0,0,0,0,0,0,,,,,,0.137,"Tue, 25 May 2021 07:22:00 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/Havas%20Michelin%20TVC.jpg,2021-08-17 10:44:11
https://www.visualdomain.com.au/hubfs/7-May-13-2021-11-59-56-97-PM.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,1242224,0,0,2,,0,0,0,0,0,0,0,,,,,,0.083,"Thu, 13 May 2021 23:59:58 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/7-May-13-2021-11-59-56-97-PM.png,2021-08-17 10:44:11
https://www.visualdomain.com.au/newsroom/australias-largest-video-production-agency-bolsters-its-leadership-team,text/html; charset=UTF-8,200,OK,Indexable,,Australia's Largest Video Production Agency Bolsters it's Leadership Team | In The Press,88,786,"Award-winning video production company, Visual Domain has expanded its leadership team naming Adam Connolly as Creative Director, Dave Mallen as Melbourne Director, and Kade Robinson as Sydney Director. ",203,1345,,0,Australia's Largest Video Production Agency Bolsters it's Leadership Team | In The Press,88,,0,STAY IN TOUCH,13,,0,,,,https://www.visualdomain.com.au/newsroom/australias-largest-video-production-agency-bolsters-its-leadership-team,,,,,,85918,1167,7.737,2,,2,1,0.43,130,47,24,18,,,,,371146b036d40a66c992027f6a115980,1.933,"Thu, 12 Aug 2021 03:45:55 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/newsroom/australias-largest-video-production-agency-bolsters-its-leadership-team,2021-08-17 10:44:09
https://www.visualdomain.com.au/videoproduction/category/tvc/technology,text/html; charset=UTF-8,200,OK,Indexable,,Technology Video Production Australia | Melbourne | Sydney | Brisbane,69,625,Producing video for the technology industry at low cost with fast turnaround. Visual Domain specialises in technology video for clients across Australia.,153,944,,0,"We offer low cost, fast turnaround technology video production.",63,,0,,0,Technology,10,,,,https://www.visualdomain.com.au/videoproduction/category/tvc/technology,,,,,,85261,569,3.407,2,,8,2,0.87,141,44,17,10,,,,,1e7fac7923da1652e4f3f83c9f93969a,1.965,"Fri, 13 Aug 2021 22:52:24 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/videoproduction/category/tvc/technology,2021-08-17 10:44:09
https://www.visualdomain.com.au/hubfs/mission-and-visions-01.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,6455,0,0,2,,0,0,0,0,0,0,0,,,,,,0.107,"Mon, 17 May 2021 03:27:06 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/mission-and-visions-01.png,2021-08-17 10:44:11
https://www.visualdomain.com.au/hs-fs/hub/2300175/hub_generated/module_assets/23264505118/1601449944266/module_23264505118_Four_Column_Box_Module.min.css,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,2,,0,0,0,0,0,0,0,,,,,,0.116,"Wed, 30 Sep 2020 07:12:25 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hs-fs/hub/2300175/hub_generated/module_assets/23264505118/1601449944266/module_23264505118_Four_Column_Box_Module.min.css,2021-08-17 10:44:11
https://www.visualdomain.com.au/hubfs/hi123.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,37337,0,0,2,,0,0,0,0,0,0,0,,,,,,0.086,"Thu, 03 Jun 2021 06:53:03 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/hi123.png,2021-08-17 10:44:11
https://www.visualdomain.com.au/blog/guide-to-using-video-for-your-business-this-christmas,text/html; charset=UTF-8,200,OK,Indexable,,Complete Guide to Using Video for Your Business This Christmas | Visual Domain,78,715,"If you're looking for your complete guide to using video for your business this Christmas, then we are here to help you out. Learn more here!
",142,882,,0,Your Complete Guide to Using Video for Your Business This Christmas,67,,0,"The ""Happy Holidays"" Video",26,"Your ""Year In Review""",21,,,,https://www.visualdomain.com.au/blog/guide-to-using-video-for-your-business-this-christmas,,,,,,87684,1547,9.661,2,,22,11,4.76,130,48,16,10,,,,,a0865e797c794f6765bb3be30178e062,1.368,"Thu, 12 Aug 2021 03:45:55 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/blog/guide-to-using-video-for-your-business-this-christmas,2021-08-17 10:44:11
https://www.visualdomain.com.au/hubfs/4-1.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,18204,0,0,2,,0,0,0,0,0,0,0,,,,,,0.105,"Tue, 20 Jul 2021 05:57:13 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/4-1.jpg,2021-08-17 10:44:12
https://www.visualdomain.com.au/hubfs/l1-1.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,526247,0,0,2,,0,0,0,0,0,0,0,,,,,,0.086,"Tue, 01 Jun 2021 05:34:24 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/l1-1.png,2021-08-17 10:44:13
https://www.visualdomain.com.au/hubfs/Food%20corp%20Taste%20receipe%20helgas.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,278788,0,0,2,,0,0,0,0,0,0,0,,,,,,0.072,"Tue, 25 May 2021 03:44:56 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/Food%20corp%20Taste%20receipe%20helgas.jpg,2021-08-17 10:44:13
https://www.visualdomain.com.au/videoproduction/free-customised-videos/meeting-webinar-invite,text/html; charset=UTF-8,200,OK,Indexable,,Free Meeting And Webinar Invitation Custom Video for your Business | Visual Domain,82,748,"Create your free custom video with Visual Domain, Australia's Largest Video Production Company online today! Perfect for Meetings, and Online Webinars. ",152,976,,0,Create A Professional Video In Minutes!,39,,0,Stay connected,14,Keeping Businesses Connected,28,,,,https://www.visualdomain.com.au/videoproduction/free-customised-videos/meeting-webinar-invite,,,,,,75363,558,3.692,2,,1,1,0.43,125,48,14,8,,,,,e417db0b168e9796e037e9dc9e2bcef9,1.881,"Thu, 12 Aug 2021 03:45:55 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/videoproduction/free-customised-videos/meeting-webinar-invite,2021-08-17 10:44:11
https://www.visualdomain.com.au/hubfs/Untitled%20design%20(4).jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,44694,0,0,2,,0,0,0,0,0,0,0,,,,,,0.09,"Tue, 30 Jun 2020 23:24:57 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/Untitled%20design%20(4).jpg,2021-08-17 10:44:13
https://www.visualdomain.com.au/hubfs/3-Aug-12-2021-12-45-07-78-AM.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,55142,0,0,2,,0,0,0,0,0,0,0,,,,,,0.087,"Thu, 12 Aug 2021 00:45:08 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/3-Aug-12-2021-12-45-07-78-AM.jpg,2021-08-17 10:44:13
https://www.visualdomain.com.au/videoproduction/category/brand-stories/retail,text/html; charset=UTF-8,200,OK,Indexable,,Retail and Product Video Production Australia | Melbourne | Sydney | Brisbane,77,687,"Retail video production made fast, easy, and affordable with Visual Domain. Low cost and fast turnaround product videos. Ten years' experience. Melbourne and Sydney.",165,1066,,0,We've mastered retail video production.,39,,0,,0,Retail,6,,,,https://www.visualdomain.com.au/videoproduction/category/brand-stories/retail,,,,,,104126,741,3.945,2,,13,6,2.6,153,44,27,21,,,,,2f2d8601445ac6e717e9f26c0f34fb7f,1.851,"Fri, 13 Aug 2021 22:52:21 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/videoproduction/category/brand-stories/retail,2021-08-17 10:44:11
https://www.visualdomain.com.au/hubfs/UW.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,255612,0,0,2,,0,0,0,0,0,0,0,,,,,,0.087,"Thu, 27 May 2021 06:41:41 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/UW.png,2021-08-17 10:44:13
https://www.visualdomain.com.au/hubfs/corporate-events-01.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,5275,0,0,2,,0,0,0,0,0,0,0,,,,,,0.08,"Wed, 19 May 2021 01:51:03 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/corporate-events-01.png,2021-08-17 10:44:13
https://www.visualdomain.com.au/hubfs/7-2.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,72745,0,0,2,,0,0,0,0,0,0,0,,,,,,0.076,"Tue, 10 Aug 2021 06:54:10 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/7-2.jpg,2021-08-17 10:44:13
https://www.visualdomain.com.au/blog/3-reasons-a-business-should-consider-video-production-services,text/html; charset=UTF-8,200,OK,Indexable,,3 Reasons a Business Should Consider Video Production Services | Visual Domain,78,722,Part of succeeding in online brand recognition involves knowing what tools are available. Here are the reasons a business should consider video production services.,164,1039,,0,3 Reasons a Business Should Consider Video Production Services,62,,0,Adaptive Brand Strategy,23,A Hands-Off Approach ,21,,,,https://www.visualdomain.com.au/blog/3-reasons-a-business-should-consider-video-production-services,,,,,,85314,1086,7.11,2,,21,11,4.76,135,52,17,11,,,,,b342ad57de17fcaf4408e761b88b435c,1.996,"Thu, 12 Aug 2021 03:45:55 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/blog/3-reasons-a-business-should-consider-video-production-services,2021-08-17 10:44:11
https://www.visualdomain.com.au/videoproduction/category/tvc/finance,text/html; charset=UTF-8,200,OK,Indexable,,Finance Video Production Australia | Melbourne | Sydney | Brisbane,66,593,"Producing video for the finance industry in Melbourne and Sydney. Visual Domain specialises in high-quality, low-cost, fast-turnaround finance video production.",160,1007,,0,We're your partner in finance video production.,47,,0,,0,Finance,7,,,,https://www.visualdomain.com.au/videoproduction/category/tvc/finance,,,,,,95986,661,3.708,2,,5,3,1.3,147,44,23,17,,,,,d1b13ffd6c66eddcca370c19080994e4,1.927,"Fri, 13 Aug 2021 22:52:24 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/videoproduction/category/tvc/finance,2021-08-17 10:44:11
https://www.visualdomain.com.au/hubfs/Bevmarks%202021%20TVC.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,97718,0,0,2,,0,0,0,0,0,0,0,,,,,,0.094,"Tue, 25 May 2021 07:35:40 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/Bevmarks%202021%20TVC.jpg,2021-08-17 10:44:13
https://www.visualdomain.com.au/hs-fs/hubfs/One-Day-Logo-400.png?width=400&name=One-Day-Logo-400.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,24226,0,0,2,,0,0,0,0,0,0,0,,,,,,0.499,"Wed, 04 Sep 2019 00:45:42 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hs-fs/hubfs/One-Day-Logo-400.png?width=400&name=One-Day-Logo-400.png,2021-08-17 10:44:13
https://www.visualdomain.com.au/hubfs/value-rockets.svg,image/svg+xml,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,0,0,0,2,,0,0,0,0,0,0,0,,,,,,0.095,"Wed, 07 Apr 2021 06:39:59 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/value-rockets.svg,2021-08-17 10:44:13
https://www.visualdomain.com.au/hs-fs/hub/2300175/hub_generated/template_assets/9875136952/1589954873729/1905_Redesign/Carousel_Slider/slick-min.min.js,application/javascript; charset=utf-8,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,2,,0,0,0,0,0,0,0,,,,,,1.133,"Wed, 20 May 2020 06:07:54 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hs-fs/hub/2300175/hub_generated/template_assets/9875136952/1589954873729/1905_Redesign/Carousel_Slider/slick-min.min.js,2021-08-17 10:44:14
https://www.visualdomain.com.au/hubfs/Screenshot_13.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,38747,0,0,2,,0,0,0,0,0,0,0,,,,,,0.066,"Mon, 03 Feb 2020 02:03:03 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/Screenshot_13.jpg,2021-08-17 10:44:15
https://www.visualdomain.com.au/hubfs/1.1.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,496386,0,0,2,,0,0,0,0,0,0,0,,,,,,0.089,"Thu, 03 Jun 2021 05:14:22 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/1.1.png,2021-08-17 10:44:15
https://www.visualdomain.com.au/videoproduction/category/case-study-and-testimonials/real-estate,text/html; charset=UTF-8,200,OK,Indexable,,Real Estate Video Production Australia | Melbourne | Sydney | Brisbane,70,628,"Visual Domain makes real estate videos fast, easy, and affordable. Australia's largest in-house video production company. Melbourne and Sydney.",143,923,,0,We offer fast turnaround real estate video production.,54,,0,,0,Real Estate,11,,,,https://www.visualdomain.com.au/videoproduction/category/case-study-and-testimonials/real-estate,,,,,,88642,573,3.28,2,,1,1,0.43,143,44,19,13,,,,,a21af45de198e4248a723f8829002996,1.871,"Fri, 13 Aug 2021 22:52:22 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/videoproduction/category/case-study-and-testimonials/real-estate,2021-08-17 10:44:13
https://www.visualdomain.com.au/videoproduction/category/brand-stories/education,text/html; charset=UTF-8,200,OK,Indexable,,Education Video Production Australia | Melbourne | Sydney | Brisbane,68,611,Low cost and fast turnaround for your education videos. Visual Domain is Australia's largest in-house video production company. Based in Melbourne with offices in Sydney.,170,1082,,0,We know how to do education video production.,45,,0,,0,Education,9,,,,https://www.visualdomain.com.au/videoproduction/category/brand-stories/education,,,,,,85250,553,3.356,2,,5,5,2.16,141,44,17,11,,,,,ea1a528bb4660597d43589e334a8bb58,1.948,"Fri, 13 Aug 2021 22:52:21 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/videoproduction/category/brand-stories/education,2021-08-17 10:44:13
https://www.visualdomain.com.au/hubfs/San%20churro%20-%20April%20menu.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,180874,0,0,2,,0,0,0,0,0,0,0,,,,,,0.148,"Mon, 24 May 2021 04:13:30 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/San%20churro%20-%20April%20menu.jpg,2021-08-17 10:44:15
https://www.visualdomain.com.au/hubfs/5-1.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,18531,0,0,2,,0,0,0,0,0,0,0,,,,,,0.118,"Tue, 20 Jul 2021 05:58:06 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/5-1.jpg,2021-08-17 10:44:15
https://www.visualdomain.com.au/blog/why-every-small-business-should-include-video-marketing-in-their-2021-strategy,text/html; charset=UTF-8,200,OK,Indexable,,Why Every Small Business Should Include Video Marketing in their 2021 Strategy | Visual Domain,94,852,Looking to take your business to the next level? Read on to learn why you should be using video marketing in the coming year.,125,797,,0,Why Every Small Business Should Include Video Marketing in their 2021 Strategy,78,,0,It Brings in the Viewers and Keeps Them There,45,Videos Boost Traffic 📈,23,,,,https://www.visualdomain.com.au/blog/why-every-small-business-should-include-video-marketing-in-their-2021-strategy,,,,,,87193,1571,9.969,2,,24,12,5.19,128,47,14,8,,,,,dcad24c41f7dda10cf9092d358ce67ae,1.855,"Thu, 12 Aug 2021 03:45:55 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/blog/why-every-small-business-should-include-video-marketing-in-their-2021-strategy,2021-08-17 10:44:13
https://www.visualdomain.com.au/hubfs/youtube-01.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,5826,0,0,2,,0,0,0,0,0,0,0,,,,,,0.087,"Mon, 17 May 2021 03:29:20 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/youtube-01.png,2021-08-17 10:44:15
https://www.visualdomain.com.au/newsroom/we-are-no-longer-a-photo-sharing-app-head-of-instagram-announces,text/html; charset=UTF-8,200,OK,Indexable,,"""We are no longer a photo-sharing app"" Head of Instagram Announces | Visual Domain",82,759,"In an attempt to compete with TikTok, social media marketing platform, Instagram, is moving further away from its photographic roots and more towards video and entertainment.",174,1108,,0,"""We are no longer a photo-sharing app"" Head of Instagram Announces | Visual Domain",82,,0,STAY IN TOUCH,13,,0,,,,https://www.visualdomain.com.au/newsroom/we-are-no-longer-a-photo-sharing-app-head-of-instagram-announces,,,,,,84313,1059,6.812,2,,2,1,0.43,129,47,17,10,,,,,c27f115a4142f9e7add9d7594bcd7f6c,1.861,"Thu, 12 Aug 2021 03:45:55 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/newsroom/we-are-no-longer-a-photo-sharing-app-head-of-instagram-announces,2021-08-17 10:44:13
https://www.visualdomain.com.au/hs-fs/hub/2300175/hub_generated/module_assets/45855225630/1623385482689/module_45855225630_Showreel_Heading.min.css,text/css,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,2,,0,0,0,0,0,0,0,,,,,,0.089,"Fri, 11 Jun 2021 04:24:43 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hs-fs/hub/2300175/hub_generated/module_assets/45855225630/1623385482689/module_45855225630_Showreel_Heading.min.css,2021-08-17 10:44:15
https://www.visualdomain.com.au/hubfs/escape%20in%2060%20seconds%20gold%20coast.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,264175,0,0,2,,0,0,0,0,0,0,0,,,,,,0.095,"Tue, 25 May 2021 04:42:55 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/escape%20in%2060%20seconds%20gold%20coast.jpg,2021-08-17 10:44:15
https://www.visualdomain.com.au/hubfs/Bupa%20Keep%20your%20feed%20fit.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,160288,0,0,2,,0,0,0,0,0,0,0,,,,,,0.083,"Tue, 25 May 2021 04:50:22 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/Bupa%20Keep%20your%20feed%20fit.jpg,2021-08-17 10:44:15
https://www.visualdomain.com.au/videoproduction/free-customised-videos/business-still-open,text/html; charset=UTF-8,200,OK,Indexable,,Free Business Opening Message Custom Video for your Business | Visual Domain,76,720,"Create your free custom video with Visual Domain, Australia's Largest Video Production Company online today! Perfect for letting people know your business is still open. ",170,1065,,0,Create A Professional Video In Minutes!,39,,0,Stay Connected,14,Keeping Businesses Connected,28,,,,https://www.visualdomain.com.au/videoproduction/free-customised-videos/business-still-open,,,,,,75390,558,3.69,2,,1,1,0.43,125,48,14,8,,,,,793517925a3f2bc6ec5554cf32f7e8e0,1.471,"Thu, 12 Aug 2021 03:45:55 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/videoproduction/free-customised-videos/business-still-open,2021-08-17 10:44:15
https://www.visualdomain.com.au/hubfs/snaffle1.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,32794,0,0,2,,0,0,0,0,0,0,0,,,,,,0.084,"Thu, 03 Jun 2021 07:27:53 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/snaffle1.png,2021-08-17 10:44:17
https://www.visualdomain.com.au/hubfs/1-Aug-12-2021-01-42-25-30-AM.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,160107,0,0,2,,0,0,0,0,0,0,0,,,,,,0.155,"Thu, 12 Aug 2021 01:42:26 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/1-Aug-12-2021-01-42-25-30-AM.jpg,2021-08-17 10:44:17
https://www.visualdomain.com.au/hubfs/remotesolutions.jpg,image/jpeg,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,0,,all,,,,,,,,24990,0,0,3,,0,0,0,0,0,0,0,,,,,,0.103,"Mon, 25 May 2020 13:51:13 GMT",,,,HTTP/1.1,https://www.visualdomain.com.au/hubfs/remotesolutions.jpg,2021-08-17 10:44:17
